"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
5.0,15460.994736825422,8690.945913519286,109.92486075065882,1071.657924047099,281.44134806326696,23.10741708850647,342.1094039118533,11.262489636673092
5.0,16273.735261751384,10490.418889880064,122.8825469709079,1062.1804718537092,191.4629216057784,26.939255878831865,692.4987518845927,15.883229134790428
5.0,16417.537427136216,8659.665233283535,136.85047338367394,1388.3109811716674,251.89212194318287,31.200950790938514,698.4020549712991,17.227140986377233
6.0,2035.5007081180079,14033.540110487924,139.84974962548364,1449.9728012562935,325.84573499790804,29.786187813159486,463.5357296985109,16.518403205435053
6.0,2492.345941618607,11917.7567811151,181.60170273116032,3542.854766687831,263.82973714658425,23.890293586875412,304.6791418644475,9.69783015960712
6.0,3167.53236729121,14915.778084081368,118.86008204429254,1075.9368755721714,315.4280527408366,30.541972660946286,494.6238998069954,16.47957853174565
6.0,4308.105647745086,8253.015163645458,128.1780537670515,2170.0963403501464,271.7636710988474,21.906740956128598,289.47853096183235,7.583944078928959
6.0,4718.760600218681,15259.629520046357,140.27517200556056,2872.0471696024465,483.73207446339467,48.134852346016736,758.6557490217839,13.386755618359564
6.0,4764.743269743897,14600.86745571494,139.45553064815803,1719.8916283259168,442.4902526850512,45.45337309278567,780.7109095633477,20.597176528258313
6.0,5042.326665737767,14080.600724710579,128.5376419411688,1307.2591638660836,400.8967847350302,57.49923914393841,1209.258788484574,28.76892515932103
6.0,5311.771482613502,15409.160883388573,123.79729668133317,1433.2352782697433,423.7163553404458,61.46534765810171,1399.6635373063566,26.034972230150544
6.0,5785.512585643264,15736.881666626608,163.7690036921015,2246.709994374078,375.5242245916391,46.5363140160672,889.0472692126973,22.19826501595501
6.0,6658.930906256198,16353.171299948895,177.89502351673022,2422.2967310304293,378.6738602459689,42.70696746804746,781.5594517466321,22.33982056639541
6.0,6903.106538240813,7789.624232469277,146.62399104329512,1271.9931839497303,343.8422717491073,24.65750568913713,315.0483208583512,17.274811334524276
6.0,7140.011424816694,3633.429651950537,121.7690280842688,1520.3442867662748,334.71001528404304,34.02565645238655,594.9886470490774,13.693318986695823
6.0,7123.695297648159,8832.810258606172,152.26840567673324,1784.7882386546396,308.5650004889395,26.24283466897857,374.3750889553423,14.251407030123868
6.0,7418.522264432984,9832.847596081168,128.45497472138166,1015.1333687246528,296.26942814264135,24.705375352874473,374.54206825569787,16.69020783517558
6.0,7807.1993499466225,14414.829594734949,140.83037638769582,1651.0146996521803,307.21975741321,26.412546909809343,387.5281941311411,13.327170113674038
6.0,8031.254074514831,16504.130999479363,113.57935511361103,866.369647098666,342.59764723613756,30.218797604715654,467.48729445803775,18.40049607973137
6.0,8734.51179632286,15504.709545900676,166.16465645122705,3707.0636837817506,332.9829759295324,27.96217725765514,346.563256297658,9.004596198402018
6.0,8846.764202456392,13708.138238364058,135.61069746984663,1359.3378578301222,298.36488002603943,26.572028075014277,417.5087148594596,14.972042702075576
6.0,9236.468302822723,7858.219433540073,148.20090478971122,1799.7307816104449,352.64725012643686,31.595442958695227,457.24712128222814,15.835547934514521
6.0,9536.03244092361,13163.861633525003,169.02808729052646,2460.081911809592,292.4794385010903,26.918254108118116,398.0603360812052,13.117877546721603
6.0,9632.643603750106,9098.504781983811,169.89213766498295,3334.436857790786,340.92841722485423,30.96267338653907,426.91910181215286,11.25706593160719
6.0,9611.88046445215,10154.074884992167,174.03588876066507,3784.2414476619783,337.68669101608793,31.078334110096534,454.23456132686596,10.500350481381458
6.0,9687.132539477552,16368.505819154205,197.40235368357583,2855.4953254053303,246.53093248557815,35.35963202858088,727.99007907562,19.521201850234352
6.0,9855.976709531584,5786.083829865099,144.76450908238147,2352.958697143256,470.4733141368301,29.692024543478087,308.8332758885747,11.158676624351903
6.0,10548.696769308563,13970.470036095976,153.92547837877166,2471.46621779213,271.62259533005016,23.566972520139142,326.85304068585816,9.858096371360336
6.0,11494.810162312942,3456.963778819632,119.27635567618805,1108.0346703409252,397.7836683029621,58.956508970985446,1334.5194369680235,29.939940191068292
6.0,11612.463148107498,15177.38961358687,167.82526651543537,1798.0853524826377,270.66319370911884,43.038661082079265,1035.888369452016,26.86474462224858
6.0,11858.006890900824,8486.100152280911,161.25300731525763,1990.1574483306672,337.26811680577697,25.84780503395715,354.34575546000224,14.137915077831469
6.0,11917.34857702512,16162.523568059305,171.28445549219046,4049.838388256933,205.8601692009138,33.677595934432226,711.2932553437103,10.25401356246646
6.0,12194.237638535966,5816.507522698489,153.81789249394464,3594.3729496581045,453.782008165729,35.702643454059086,448.4174391538228,9.866762076152478
6.0,12338.43154199785,12613.577625993223,110.5051228519385,1437.7657323398134,398.92655154730835,58.03390596191091,1395.6111874128903,19.661748528489046
6.0,12588.343205408473,3705.0550774795374,114.63533700009752,1393.843648595888,401.6819743417749,41.89931445822862,734.8400885975524,16.019521809225154
6.0,12837.183284196455,4894.871674316276,180.1982645567584,2095.0246526485566,435.5054783311736,26.73538450477792,278.9819626750965,17.093878110421848
6.0,13040.146519201318,8106.3409212390325,144.09413175551032,1996.9669608333736,323.52545556861776,26.583950083256003,330.5918337422827,11.72210225901991
6.0,13322.53330238212,14802.209586199859,183.48890147424626,1718.9642897220338,161.13277004792116,23.19850289423605,490.8432630423764,18.794625587517164
6.0,13832.543741775256,2963.63596318081,152.1299133626193,1714.724758695632,278.39989856710974,31.485330905110526,592.8381354584411,17.372691411223236
6.0,13756.761679559995,3757.362079488842,157.4331095842253,3635.421292659526,334.12894636481604,27.6193255676693,364.4072916545315,8.23500120728395
6.0,14514.151659964367,10709.433712757513,129.9031294952274,1429.5282890127953,238.22842224793456,21.630032829067268,335.4141170932658,11.112869365564494
6.0,14684.742809415702,11656.642093312448,183.4840025524123,3360.5229644724564,246.3211571174041,35.88245220404344,786.4956691364818,14.714750314284927
6.0,15119.371714507124,3578.305957854446,173.8501069347045,3300.6486251515184,243.04426674476298,24.93096962479804,394.686141755396,9.889959657061171
7.0,2453.4025585690824,11911.679114935225,162.1251905143709,3183.5784710135326,257.69538380410364,29.49032717432149,480.35013584355573,10.33917718994361
7.0,4018.189240255611,13673.630782245193,176.02778605199276,2000.4870670516839,378.085783638098,29.627558563275763,365.7632495572405,18.740602770955945
7.0,4302.722726973461,8244.37583232311,131.76664947131587,2434.9490302482313,276.7913541786057,25.373223245671305,392.8033971562063,8.030932038375797
7.0,4698.089455308971,14664.523717122402,160.0370278874385,2317.6081685802533,428.76126425934666,41.55917678619266,623.4996254466985,18.51345593407835
7.0,4663.561220989017,15291.843498381426,155.35137930325962,3436.146848800477,465.9521534671785,42.63382730449063,646.5539542209077,12.267923961134914
7.0,4918.053619814826,9717.812933603811,177.13712359909485,3157.2065597695405,339.41001587868845,56.96293168702694,1413.328372192598,22.507975585446292
7.0,5741.046733232181,11755.24391911833,152.0159730597921,1205.7887469047519,301.11250352609625,27.703157602363735,410.1664737995084,21.614597975186683
7.0,5750.288750604826,15725.663627896842,139.57100276685765,1709.9904510938518,386.64423771929,45.1585220337277,885.8428995899372,20.619307075056764
7.0,6857.3386673851055,7803.58722756332,196.1687332055992,2233.452232533125,314.48446455899244,28.88731860763756,439.48121692708617,20.272389885553753
7.0,7102.866155707409,8852.343567281123,127.63242388177494,1147.4698497635334,304.84060141916655,22.879811024645676,310.4126143880866,13.772447992587713
7.0,7380.181888761664,9948.422841691918,125.39236353592378,1147.4318394423433,291.2448178967064,27.274143562788005,423.39644051463694,15.509681453245708
7.0,8060.330111408205,4522.520774884007,127.4464588716455,1725.2751214748869,398.7289499129309,47.74996074404501,930.9482684601903,18.06280908894127
7.0,8015.94518185095,16475.050941753063,139.64270183829188,1280.796403385783,310.0144608207138,38.24511408438147,734.0641589003269,23.366272949401054
7.0,8179.670477225569,10143.279287294241,149.61891653976207,1651.0337482863517,305.5993365606116,17.17147995850294,168.18106299506258,10.497746857160225
7.0,8734.319327413137,15477.185900452776,180.0134728175004,3511.1919787259344,338.14770667213696,26.929182875713085,329.87673504914414,10.610033837141003
7.0,8849.446343527128,13674.644341227793,129.10850180102338,1220.3750063776351,296.5852013886341,30.36113005986563,494.4512974137871,17.01162366062598
7.0,9218.617404762008,7877.9583254166555,116.1893726693918,1220.2600714354346,365.19142973647445,45.26159270623222,909.5819550058034,20.092598281558512
7.0,9178.880040388223,10844.211238665122,152.07472777965813,1879.2277490821405,322.31818305039627,29.6858822038398,453.72096060399747,15.095035997370207
7.0,9480.673095316728,4716.57929798809,126.10605062325541,1114.981644727233,438.8352237212387,30.78414734208502,386.33548712844134,17.95206390257836
7.0,9617.410837731184,9077.475885907166,168.48577441545996,4284.544212371541,339.4305033522017,33.72900431746724,512.7207622970587,9.452490462358814
7.0,9551.258920643724,13157.314212674384,135.55143095689834,1461.8422513687774,324.91321492131806,26.667985452174353,372.25867526862856,14.020151635613443
7.0,9694.96138694448,16379.252537041144,192.81558335545662,2569.227214532734,247.85524511974,24.518123264074095,356.49957488138415,14.848318429664497
7.0,9859.399978951293,5778.324296545207,144.69117186776586,2481.0462017072246,456.26369134967064,33.65277082236976,417.00225574834786,11.823199097847972
7.0,10218.246760708165,15150.856147418785,172.64560100167748,2198.0996040741143,257.38125263247434,26.149186201311316,417.8337301611124,14.782604494145275
7.0,10535.69810945554,13955.305006237433,162.506116015037,2108.1085557690735,275.0593197514258,22.860095478923668,306.70361052375057,12.253188518476167
7.0,11157.842624605271,8436.347563058333,165.31978949607063,1553.592708444456,382.7776385227697,25.23443774405118,283.24849127242294,18.305427498686534
7.0,11241.154234208097,11085.251989166078,196.92749105865914,3463.826473801075,351.5705001684747,47.50841056307352,973.0950217616165,21.26185455082035
7.0,11142.557962620584,12454.027035784118,164.2178530589075,1643.108061322978,327.66875645943804,23.813055826205275,282.5632934892935,16.292259975277553
7.0,11510.351787766656,3499.901826810125,123.2552561358951,1641.7510747075564,378.5292631313635,44.0071628148082,832.1577312846508,16.460945848296355
7.0,11809.99296697811,8565.86405099404,180.6607410113336,3029.156048478694,331.476911242102,27.46293547020468,358.2301901281811,12.444410901002115
7.0,11911.903335139388,16177.017085934853,148.5220695598087,2920.2741598342577,213.00780926845874,30.19118846903295,706.9595346929533,9.720857877834844
7.0,12302.227586011795,12603.56926619972,153.66549120674858,2907.44571765201,363.3843412580278,43.558830827326446,782.4015573747794,14.374094893022233
7.0,12570.898869791052,3678.6417658700398,119.95310276450307,1937.9090482797992,389.35263524223643,37.440727912799474,610.2343480765105,11.524851195999808
7.0,12453.38952592609,13907.073211630503,192.3021249347192,2410.432966643588,229.27546499841486,28.37447995600089,542.3614714540558,17.854609966608113
7.0,12882.69454114179,4861.703411344192,152.64996261204578,1595.284824640588,433.74361470393166,31.808256378227895,404.0315091020899,18.910982262903428
7.0,13100.840307478442,10859.768860698487,131.98113551481347,1680.6452329782378,302.00741616399876,33.90675008534985,626.3634470360721,14.454826289471187
7.0,13315.071059116139,14879.283306905803,142.50902096155423,1544.7556125518988,168.36018201917156,20.39100486190238,424.77362642889574,11.671909690675735
7.0,13732.327237307223,3704.4579606620123,182.83202017859634,4262.619183381405,328.32339563803424,27.46018039534429,366.1629256419014,9.293602348532616
7.0,14427.581898428483,10724.707762317887,114.95292643107564,1302.5567501488424,241.35006284421004,17.475729529478386,220.1904878321698,8.309073527131293
7.0,14700.320027325308,11665.355657389,160.28067831742254,2113.566303373781,250.97262865056933,36.90763963142512,841.9988551893334,18.174703570633778
7.0,15407.733151682794,8576.1482731422,141.0718054903709,1269.5970874623476,277.7054945588613,23.11437079398293,343.10400367825025,15.219447450833906
7.0,16426.30895634127,7285.364291679943,115.58181483628009,1017.8635292701141,298.2954209371174,37.97575745447036,872.0806812263305,20.113367100037582
8.0,2463.4511048658933,11941.788104899315,179.90084745024006,4576.586108248131,240.542174488689,30.972959900844735,535.1778394569116,9.340203182764867
8.0,3914.6701723598044,11330.870932237254,199.73208333960739,2053.752349090286,299.43985057688667,27.151972027170824,391.7852026418186,21.48458082711444
8.0,4308.983682681676,8266.720861281443,133.94844107005605,2219.222575990614,267.6530462007108,27.59055089846945,464.2157013456538,9.606910284083131
8.0,4641.519727861882,15262.403021534314,179.5775517096467,4436.561373700705,429.9038618367168,42.566808278825064,650.7547193722845,12.653322712450173
8.0,4996.139347117319,9799.066569732375,156.85104219510663,2896.943397223814,360.51132944360506,63.543518808185894,1578.5154427519506,21.43202822458463
8.0,5921.563306719542,7053.129399041051,154.12410637965223,2483.2685587689602,384.32715717842916,35.55894681460835,547.8659745769988,13.97294466241049
8.0,5753.5672266612455,11808.23643646166,187.77146218577178,2041.969989947424,273.6168012241543,24.84549745352977,371.3568836574305,17.733087067032482
8.0,6466.734013999897,6466.626875783542,168.93918577587024,2731.1415958468942,387.85846270805274,42.11956635739248,687.0935309800556,17.758444153273558
